Timestamp,Distance,Signal_Strength
2024-10-17 01:40:02,96,2927
2024-10-17 01:40:03,96,3018
2024-10-17 01:40:03,96,3023
2024-10-17 01:50:02,98,2925
2024-10-17 01:50:03,98,3020
2024-10-17 01:50:03,98,3022
2024-10-17 02:00:02,98,2927
2024-10-17 02:00:03,98,3019
2024-10-17 02:00:03,98,3022
2024-10-17 02:10:02,98,2926
2024-10-17 02:10:03,98,3015
2024-10-17 02:10:03,98,3023
2024-10-17 02:20:03,98,2925
2024-10-17 02:20:03,98,3019
2024-10-17 02:20:04,98,3024
2024-10-17 02:30:02,98,2927
2024-10-17 02:30:02,98,3020
2024-10-17 02:30:03,98,3031
2024-10-17 02:40:02,99,2927
2024-10-17 02:40:02,99,3065
2024-10-17 02:40:03,99,3022
2024-10-17 02:50:02,98,2923
2024-10-17 02:50:02,98,3020
2024-10-17 02:50:03,98,3022
2024-10-17 03:00:02,95,2936
2024-10-17 03:00:03,95,3019
2024-10-17 03:00:03,95,3033
2024-10-17 03:10:02,98,2926
2024-10-17 03:10:03,98,3019
2024-10-17 03:10:03,98,3032
2024-10-17 03:20:02,97,2936
2024-10-17 03:20:03,97,3021
2024-10-17 03:20:03,97,3035
2024-10-17 03:30:02,97,2936
2024-10-17 03:30:03,97,3022
2024-10-17 03:30:03,97,3034
2024-10-17 03:40:03,100,2937
2024-10-17 03:40:03,100,3030
2024-10-17 03:40:03,100,3033
2024-10-17 03:50:02,98,2937
2024-10-17 03:50:02,98,3034
2024-10-17 03:50:03,98,3023
2024-10-17 04:00:02,98,2940
2024-10-17 04:00:02,98,3034
2024-10-17 04:00:03,98,3038
2024-10-17 04:10:02,96,2940
